Fips,Location,Coverage Type,Race / Ethnicity,TimeFrame,Data Type,Data,MOE
15,Hawaii,Medicaid/CHIP,Asian,2016,Number,36944,
15,Hawaii,Individual,Asian,2016,Percent,0.05021,0.009029
15,Hawaii,Individual,Asian,2016,Number,26081,
15,Hawaii,Uninsured,Asian,2016,Percent,0.02824,0.006838
15,Hawaii,Uninsured,Asian,2016,Number,14666,
15,Hawaii,Insured,Other / Multiple Races,2016,Percent,0.96212,0.006922
15,Hawaii,Insured,Other / Multiple Races,2016,Number,398570,
15,Hawaii,Public,Other / Multiple Races,2016,Percent,0.30439,0.023198
15,Hawaii,Public,Other / Multiple Races,2016,Number,126098,
15,Hawaii,Private,Other / Multiple Races,2016,Percent,0.65773,0.025663
15,Hawaii,Private,Other / Multiple Races,2016,Number,272472,
15,Hawaii,Medicare,Other / Multiple Races,2016,Percent,0.10017,0.008694
15,Hawaii,Medicare,Other / Multiple Races,2016,Number,41496,
15,Hawaii,Employer,Other / Multiple Races,2016,Percent,0.62478,0.025388
15,Hawaii,Employer,Other / Multiple Races,2016,Number,258823,
15,Hawaii,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.20422,0.023642
15,Hawaii,Medicaid/CHIP,Other / Multiple Races,2016,Number,84602,
15,Hawaii,Individual,Other / Multiple Races,2016,Percent,0.03295,0.007184
15,Hawaii,Individual,Other / Multiple Races,2016,Number,13649,
15,Hawaii,Uninsured,Other / Multiple Races,2016,Percent,0.03788,0.006922
15,Hawaii,Uninsured,Other / Multiple Races,2016,Number,15692,
16,Idaho,Insured,Hispanic / Latino,2016,Percent,0.76276,0.03161
16,Idaho,Insured,Hispanic / Latino,2016,Number,155986,
16,Idaho,Public,Hispanic / Latino,2016,Percent,0.33178,0.036338
16,Idaho,Public,Hispanic / Latino,2016,Number,67850,
16,Idaho,Private,Hispanic / Latino,2016,Percent,0.43098,0.043743
16,Idaho,Private,Hispanic / Latino,2016,Number,88136,
16,Idaho,Medicare,Hispanic / Latino,2016,Percent,0.05385,0.011808
16,Idaho,Medicare,Hispanic / Latino,2016,Number,11013,
16,Idaho,Employer,Hispanic / Latino,2016,Percent,0.3621,0.045269
16,Idaho,Employer,Hispanic / Latino,2016,Number,74049,
16,Idaho,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.27793,0.033441
16,Idaho,Medicaid/CHIP,Hispanic / Latino,2016,Number,56837,
16,Idaho,Individual,Hispanic / Latino,2016,Percent,0.06889,0.018082
16,Idaho,Individual,Hispanic / Latino,2016,Number,14087,
16,Idaho,Uninsured,Hispanic / Latino,2016,Percent,0.23724,0.03161
16,Idaho,Uninsured,Hispanic / Latino,2016,Number,48515,
16,Idaho,Insured,White,2016,Percent,0.91849,0.006681
16,Idaho,Insured,White,2016,Number,1261487,
16,Idaho,Public,White,2016,Percent,0.28937,0.009847
16,Idaho,Public,White,2016,Number,397432,
16,Idaho,Private,White,2016,Percent,0.62912,0.013173
16,Idaho,Private,White,2016,Number,864055,
16,Idaho,Medicare,White,2016,Percent,0.19159,0.003822
16,Idaho,Medicare,White,2016,Number,263141,
16,Idaho,Employer,White,2016,Percent,0.51987,0.01585
16,Idaho,Employer,White,2016,Number,714012,
16,Idaho,Medicaid/CHIP,White,2016,Percent,0.09778,0.009437
16,Idaho,Medicaid/CHIP,White,2016,Number,134291,
16,Idaho,Individual,White,2016,Percent,0.10925,0.010395
16,Idaho,Individual,White,2016,Number,150043,
16,Idaho,Uninsured,White,2016,Percent,0.08151,0.006681
16,Idaho,Uninsured,White,2016,Number,111946,
16,Idaho,Insured,African-American / Black,2016,Percent,0.90922,0.069676
16,Idaho,Insured,African-American / Black,2016,Number,8083,
16,Idaho,Public,African-American / Black,2016,Percent,0.14961,0.138205
16,Idaho,Public,African-American / Black,2016,Number,1330,
16,Idaho,Private,African-American / Black,2016,Percent,0.75962,0.141227
16,Idaho,Private,African-American / Black,2016,Number,6753,
16,Idaho,Medicare,African-American / Black,2016,Percent,0.02171,0.030857
16,Idaho,Medicare,African-American / Black,2016,Number,193,
16,Idaho,Employer,African-American / Black,2016,Percent,0.61789,0.176316
16,Idaho,Employer,African-American / Black,2016,Number,5493,
16,Idaho,Medicaid/CHIP,African-American / Black,2016,Percent,0.1279,0.128661
16,Idaho,Medicaid/CHIP,African-American / Black,2016,Number,1137,
16,Idaho,Individual,African-American / Black,2016,Percent,0.14173,0.112768
16,Idaho,Individual,African-American / Black,2016,Number,1260,
16,Idaho,Uninsured,African-American / Black,2016,Percent,0.09078,0.069676
16,Idaho,Uninsured,African-American / Black,2016,Number,807,
16,Idaho,Insured,Asian,2016,Percent,0.88943,0.054883
16,Idaho,Insured,Asian,2016,Number,21213,
16,Idaho,Public,Asian,2016,Percent,0.15002,0.073353
16,Idaho,Public,Asian,2016,Number,3578,
16,Idaho,Private,Asian,2016,Percent,0.73941,0.095603
16,Idaho,Private,Asian,2016,Number,17635,
16,Idaho,Medicare,Asian,2016,Percent,0.11505,0.056415
16,Idaho,Medicare,Asian,2016,Number,2744,
16,Idaho,Employer,Asian,2016,Percent,0.57673,0.115404
16,Idaho,Employer,Asian,2016,Number,13755,
16,Idaho,Medicaid/CHIP,Asian,2016,Percent,0.03497,0.032939
16,Idaho,Medicaid/CHIP,Asian,2016,Number,834,
16,Idaho,Individual,Asian,2016,Percent,0.16268,0.076569
16,Idaho,Individual,Asian,2016,Number,3880,
16,Idaho,Uninsured,Asian,2016,Percent,0.11057,0.054883
16,Idaho,Uninsured,Asian,2016,Number,2637,
16,Idaho,Insured,Other / Multiple Races,2016,Percent,0.86792,0.042085
16,Idaho,Insured,Other / Multiple Races,2016,Number,47983,
16,Idaho,Public,Other / Multiple Races,2016,Percent,0.34559,0.053138
16,Idaho,Public,Other / Multiple Races,2016,Number,19106,
16,Idaho,Private,Other / Multiple Races,2016,Percent,0.52233,0.06784
16,Idaho,Private,Other / Multiple Races,2016,Number,28877,
16,Idaho,Medicare,Other / Multiple Races,2016,Percent,0.14492,0.03721
16,Idaho,Medicare,Other / Multiple Races,2016,Number,8012,
16,Idaho,Employer,Other / Multiple Races,2016,Percent,0.46089,0.066508
16,Idaho,Employer,Other / Multiple Races,2016,Number,25480,
16,Idaho,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.20067,0.044803
16,Idaho,Medicaid/CHIP,Other / Multiple Races,2016,Number,11094,
16,Idaho,Individual,Other / Multiple Races,2016,Percent,0.06145,0.033146
16,Idaho,Individual,Other / Multiple Races,2016,Number,3397,
16,Idaho,Uninsured,Other / Multiple Races,2016,Percent,0.13208,0.042085
16,Idaho,Uninsured,Other / Multiple Races,2016,Number,7302,
17,Illinois,Insured,Hispanic / Latino,2016,Percent,0.8441,0.008189
17,Illinois,Insured,Hispanic / Latino,2016,Number,1825947,
17,Illinois,Public,Hispanic / Latino,2016,Percent,0.34206,0.012686
17,Illinois,Public,Hispanic / Latino,2016,Number,739942,
17,Illinois,Private,Hispanic / Latino,2016,Percent,0.50204,0.015026
17,Illinois,Private,Hispanic / Latino,2016,Number,1086005,
17,Illinois,Medicare,Hispanic / Latino,2016,Percent,0.06213,0.003401
17,Illinois,Medicare,Hispanic / Latino,2016,Number,134406,
17,Illinois,Employer,Hispanic / Latino,2016,Percent,0.45478,0.015091
17,Illinois,Employer,Hispanic / Latino,2016,Number,983782,
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.27993,0.012163
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2016,Number,605536,
17,Illinois,Individual,Hispanic / Latino,2016,Percent,0.04726,0.004668
17,Illinois,Individual,Hispanic / Latino,2016,Number,102223,
17,Illinois,Uninsured,Hispanic / Latino,2016,Percent,0.1559,0.008189
17,Illinois,Uninsured,Hispanic / Latino,2016,Number,337240,
17,Illinois,Insured,White,2016,Percent,0.96066,0.002454
17,Illinois,Insured,White,2016,Number,7495430,
17,Illinois,Public,White,2016,Percent,0.28926,0.003831
17,Illinois,Public,White,2016,Number,2256887,
17,Illinois,Private,White,2016,Percent,0.6714,0.004376
17,Illinois,Private,White,2016,Number,5238543,
17,Illinois,Medicare,White,2016,Percent,0.19217,0.001417
17,Illinois,Medicare,White,2016,Number,1499415,
17,Illinois,Employer,White,2016,Percent,0.59505,0.004279
17,Illinois,Employer,White,2016,Number,4642824,
17,Illinois,Medicaid/CHIP,White,2016,Percent,0.09708,0.003269
17,Illinois,Medicaid/CHIP,White,2016,Number,757472,
17,Illinois,Individual,White,2016,Percent,0.07635,0.002715
17,Illinois,Individual,White,2016,Number,595719,
17,Illinois,Uninsured,White,2016,Percent,0.03934,0.002454
17,Illinois,Uninsured,White,2016,Number,306950,
17,Illinois,Insured,African-American / Black,2016,Percent,0.93213,0.00662
17,Illinois,Insured,African-American / Black,2016,Number,1622492,
17,Illinois,Public,African-American / Black,2016,Percent,0.48138,0.013753
17,Illinois,Public,African-American / Black,2016,Number,837895,
17,Illinois,Private,African-American / Black,2016,Percent,0.45076,0.014591
17,Illinois,Private,African-American / Black,2016,Number,784597,
17,Illinois,Medicare,African-American / Black,2016,Percent,0.14737,0.003929
17,Illinois,Medicare,African-American / Black,2016,Number,256522,
17,Illinois,Employer,African-American / Black,2016,Percent,0.41294,0.013624
17,Illinois,Employer,African-American / Black,2016,Number,718764,
17,Illinois,Medicaid/CHIP,African-American / Black,2016,Percent,0.334,0.012841
17,Illinois,Medicaid/CHIP,African-American / Black,2016,Number,581373,
17,Illinois,Individual,African-American / Black,2016,Percent,0.03782,0.005807
17,Illinois,Individual,African-American / Black,2016,Number,65833,
17,Illinois,Uninsured,African-American / Black,2016,Percent,0.06787,0.00662
17,Illinois,Uninsured,African-American / Black,2016,Number,118131,
17,Illinois,Insured,Asian,2016,Percent,0.93457,0.008662
17,Illinois,Insured,Asian,2016,Number,628686,
17,Illinois,Public,Asian,2016,Percent,0.2183,0.017616
17,Illinois,Public,Asian,2016,Number,146852,
17,Illinois,Private,Asian,2016,Percent,0.71627,0.019857
17,Illinois,Private,Asian,2016,Number,481834,
17,Illinois,Medicare,Asian,2016,Percent,0.1136,0.006606
17,Illinois,Medicare,Asian,2016,Number,76419,
17,Illinois,Employer,Asian,2016,Percent,0.59911,0.024141
17,Illinois,Employer,Asian,2016,Number,403023,
17,Illinois,Medicaid/CHIP,Asian,2016,Percent,0.1047,0.015901
17,Illinois,Medicaid/CHIP,Asian,2016,Number,70433,
17,Illinois,Individual,Asian,2016,Percent,0.11716,0.013221
17,Illinois,Individual,Asian,2016,Number,78811,
17,Illinois,Uninsured,Asian,2016,Percent,0.06543,0.008662
17,Illinois,Uninsured,Asian,2016,Number,44017,
17,Illinois,Insured,Other / Multiple Races,2016,Percent,0.94017,0.014213
17,Illinois,Insured,Other / Multiple Races,2016,Number,245186,
17,Illinois,Public,Other / Multiple Races,2016,Percent,0.35235,0.02812
17,Illinois,Public,Other / Multiple Races,2016,Number,91889,
17,Illinois,Private,Other / Multiple Races,2016,Percent,0.58782,0.03116
17,Illinois,Private,Other / Multiple Races,2016,Number,153297,
17,Illinois,Medicare,Other / Multiple Races,2016,Percent,0.07718,0.014063
17,Illinois,Medicare,Other / Multiple Races,2016,Number,20127,
17,Illinois,Employer,Other / Multiple Races,2016,Percent,0.52929,0.032175
17,Illinois,Employer,Other / Multiple Races,2016,Number,138032,
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.27517,0.029436
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2016,Number,71762,
17,Illinois,Individual,Other / Multiple Races,2016,Percent,0.05853,0.012861
17,Illinois,Individual,Other / Multiple Races,2016,Number,15265,
17,Illinois,Uninsured,Other / Multiple Races,2016,Percent,0.05983,0.014213
17,Illinois,Uninsured,Other / Multiple Races,2016,Number,15603,
18,Indiana,Insured,Hispanic / Latino,2016,Percent,0.80149,0.022955
18,Indiana,Insured,Hispanic / Latino,2016,Number,354627,
18,Indiana,Public,Hispanic / Latino,2016,Percent,0.32408,0.023485
18,Indiana,Public,Hispanic / Latino,2016,Number,143394,
18,Indiana,Private,Hispanic / Latino,2016,Percent,0.47741,0.02836
18,Indiana,Private,Hispanic / Latino,2016,Number,211233,
18,Indiana,Medicare,Hispanic / Latino,2016,Percent,0.05246,0.008994
18,Indiana,Medicare,Hispanic / Latino,2016,Number,23210,
18,Indiana,Employer,Hispanic / Latino,2016,Percent,0.43813,0.02925
18,Indiana,Employer,Hispanic / Latino,2016,Number,193854,
18,Indiana,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.27163,0.021918
18,Indiana,Medicaid/CHIP,Hispanic / Latino,2016,Number,120184,
18,Indiana,Individual,Hispanic / Latino,2016,Percent,0.03928,0.00789
18,Indiana,Individual,Hispanic / Latino,2016,Number,17379,
18,Indiana,Uninsured,Hispanic / Latino,2016,Percent,0.19851,0.022955
18,Indiana,Uninsured,Hispanic / Latino,2016,Number,87832,
18,Indiana,Insured,White,2016,Percent,0.93,0.003708
18,Indiana,Insured,White,2016,Number,4843049,
18,Indiana,Public,White,2016,Percent,0.29288,0.005038
18,Indiana,Public,White,2016,Number,1525170,
18,Indiana,Private,White,2016,Percent,0.63713,0.005891
18,Indiana,Private,White,2016,Number,3317879,
18,Indiana,Medicare,White,2016,Percent,0.18902,0.002007
18,Indiana,Medicare,White,2016,Number,984343,
18,Indiana,Employer,White,2016,Percent,0.57584,0.006556
18,Indiana,Employer,White,2016,Number,2998728,
18,Indiana,Medicaid/CHIP,White,2016,Percent,0.10385,0.004509
18,Indiana,Medicaid/CHIP,White,2016,Number,540827,
18,Indiana,Individual,White,2016,Percent,0.06129,0.003594
18,Indiana,Individual,White,2016,Number,319151,
18,Indiana,Uninsured,White,2016,Percent,0.07,0.003708
18,Indiana,Uninsured,White,2016,Number,364520,
18,Indiana,Insured,African-American / Black,2016,Percent,0.91414,0.011146
18,Indiana,Insured,African-American / Black,2016,Number,538409,
18,Indiana,Public,African-American / Black,2016,Percent,0.43547,0.021678
18,Indiana,Public,African-American / Black,2016,Number,256483,
18,Indiana,Private,African-American / Black,2016,Percent,0.47867,0.024772
18,Indiana,Private,African-American / Black,2016,Number,281926,
18,Indiana,Medicare,African-American / Black,2016,Percent,0.14182,0.009272
18,Indiana,Medicare,African-American / Black,2016,Number,83528,
18,Indiana,Employer,African-American / Black,2016,Percent,0.44448,0.025021
18,Indiana,Employer,African-American / Black,2016,Number,261792,
18,Indiana,Medicaid/CHIP,African-American / Black,2016,Percent,0.29365,0.020786
18,Indiana,Medicaid/CHIP,African-American / Black,2016,Number,172955,
18,Indiana,Individual,African-American / Black,2016,Percent,0.03419,0.006043
18,Indiana,Individual,African-American / Black,2016,Number,20134,
18,Indiana,Uninsured,African-American / Black,2016,Percent,0.08586,0.011146
18,Indiana,Uninsured,African-American / Black,2016,Number,50570,
18,Indiana,Insured,Asian,2016,Percent,0.9371,0.021115
18,Indiana,Insured,Asian,2016,Number,133643,
18,Indiana,Public,Asian,2016,Percent,0.22388,0.037254
18,Indiana,Public,Asian,2016,Number,31929,
18,Indiana,Private,Asian,2016,Percent,0.71321,0.033397
18,Indiana,Private,Asian,2016,Number,101714,
18,Indiana,Medicare,Asian,2016,Percent,0.06186,0.013271
18,Indiana,Medicare,Asian,2016,Number,8822,
18,Indiana,Employer,Asian,2016,Percent,0.54245,0.038687
18,Indiana,Employer,Asian,2016,Number,77361,
18,Indiana,Medicaid/CHIP,Asian,2016,Percent,0.16203,0.035383
18,Indiana,Medicaid/CHIP,Asian,2016,Number,23107,
18,Indiana,Individual,Asian,2016,Percent,0.17076,0.032357
18,Indiana,Individual,Asian,2016,Number,24353,
18,Indiana,Uninsured,Asian,2016,Percent,0.0629,0.021115
18,Indiana,Uninsured,Asian,2016,Number,8971,
18,Indiana,Insured,Other / Multiple Races,2016,Percent,0.92063,0.021906
18,Indiana,Insured,Other / Multiple Races,2016,Number,144321,
18,Indiana,Public,Other / Multiple Races,2016,Percent,0.3999,0.040459
18,Indiana,Public,Other / Multiple Races,2016,Number,62690,
18,Indiana,Private,Other / Multiple Races,2016,Percent,0.52073,0.039445
18,Indiana,Private,Other / Multiple Races,2016,Number,81631,
18,Indiana,Medicare,Other / Multiple Races,2016,Percent,0.08419,0.016694
18,Indiana,Medicare,Other / Multiple Races,2016,Number,13198,
18,Indiana,Employer,Other / Multiple Races,2016,Percent,0.45955,0.04115
18,Indiana,Employer,Other / Multiple Races,2016,Number,72041,
18,Indiana,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.31571,0.040958
18,Indiana,Medicaid/CHIP,Other / Multiple Races,2016,Number,49492,
18,Indiana,Individual,Other / Multiple Races,2016,Percent,0.06118,0.015621
18,Indiana,Individual,Other / Multiple Races,2016,Number,9590,
18,Indiana,Uninsured,Other / Multiple Races,2016,Percent,0.07937,0.021906
18,Indiana,Uninsured,Other / Multiple Races,2016,Number,12442,
19,Iowa,Insured,Hispanic / Latino,2016,Percent,0.86001,0.028768
19,Iowa,Insured,Hispanic / Latino,2016,Number,152888,
19,Iowa,Public,Hispanic / Latino,2016,Percent,0.33045,0.037349
19,Iowa,Public,Hispanic / Latino,2016,Number,58745,
19,Iowa,Private,Hispanic / Latino,2016,Percent,0.52957,0.049485
19,Iowa,Private,Hispanic / Latino,2016,Number,94143,
19,Iowa,Medicare,Hispanic / Latino,2016,Percent,0.04645,0.010941
19,Iowa,Medicare,Hispanic / Latino,2016,Number,8257,
19,Iowa,Employer,Hispanic / Latino,2016,Percent,0.49196,0.046811
19,Iowa,Employer,Hispanic / Latino,2016,Number,87457,
19,Iowa,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.284,0.036696
19,Iowa,Medicaid/CHIP,Hispanic / Latino,2016,Number,50488,
19,Iowa,Individual,Hispanic / Latino,2016,Percent,0.03761,0.015862
19,Iowa,Individual,Hispanic / Latino,2016,Number,6686,
19,Iowa,Uninsured,Hispanic / Latino,2016,Percent,0.13999,0.028768
19,Iowa,Uninsured,Hispanic / Latino,2016,Number,24886,
19,Iowa,Insured,White,2016,Percent,0.96757,0.003886
19,Iowa,Insured,White,2016,Number,2586802,
19,Iowa,Public,White,2016,Percent,0.30982,0.007564
19,Iowa,Public,White,2016,Number,828308,
19,Iowa,Private,White,2016,Percent,0.65775,0.008653
19,Iowa,Private,White,2016,Number,1758494,
19,Iowa,Medicare,White,2016,Percent,0.19559,0.002751
19,Iowa,Medicare,White,2016,Number,522897,
19,Iowa,Employer,White,2016,Percent,0.58652,0.009553
19,Iowa,Employer,White,2016,Number,1568074,
19,Iowa,Medicaid/CHIP,White,2016,Percent,0.11424,0.007138
19,Iowa,Medicaid/CHIP,White,2016,Number,305411,
19,Iowa,Individual,White,2016,Percent,0.07123,0.005377
19,Iowa,Individual,White,2016,Number,190420,
19,Iowa,Uninsured,White,2016,Percent,0.03243,0.003886
19,Iowa,Uninsured,White,2016,Number,86700,
19,Iowa,Insured,African-American / Black,2016,Percent,0.93979,0.032957
19,Iowa,Insured,African-American / Black,2016,Number,96087,
19,Iowa,Public,African-American / Black,2016,Percent,0.50426,0.059117
19,Iowa,Public,African-American / Black,2016,Number,51557,
19,Iowa,Private,African-American / Black,2016,Percent,0.43553,0.063511
19,Iowa,Private,African-American / Black,2016,Number,44530,
19,Iowa,Medicare,African-American / Black,2016,Percent,0.08916,0.028857
19,Iowa,Medicare,African-American / Black,2016,Number,9116,
19,Iowa,Employer,African-American / Black,2016,Percent,0.40264,0.063388
19,Iowa,Employer,African-American / Black,2016,Number,41167,
19,Iowa,Medicaid/CHIP,African-American / Black,2016,Percent,0.4151,0.057457
19,Iowa,Medicaid/CHIP,African-American / Black,2016,Number,42441,
19,Iowa,Individual,African-American / Black,2016,Percent,0.03289,0.018434
19,Iowa,Individual,African-American / Black,2016,Number,3363,
19,Iowa,Uninsured,African-American / Black,2016,Percent,0.06021,0.032957
19,Iowa,Uninsured,African-American / Black,2016,Number,6156,
19,Iowa,Insured,Asian,2016,Percent,0.96044,0.024729
19,Iowa,Insured,Asian,2016,Number,71980,
19,Iowa,Public,Asian,2016,Percent,0.15285,0.048575
19,Iowa,Public,Asian,2016,Number,11455,
19,Iowa,Private,Asian,2016,Percent,0.80759,0.057303
19,Iowa,Private,Asian,2016,Number,60525,
19,Iowa,Medicare,Asian,2016,Percent,0.03899,0.016633
19,Iowa,Medicare,Asian,2016,Number,2922,
19,Iowa,Employer,Asian,2016,Percent,0.67327,0.072693
19,Iowa,Employer,Asian,2016,Number,50458,
19,Iowa,Medicaid/CHIP,Asian,2016,Percent,0.11386,0.044189
19,Iowa,Medicaid/CHIP,Asian,2016,Number,8533,
19,Iowa,Individual,Asian,2016,Percent,0.13433,0.043103
19,Iowa,Individual,Asian,2016,Number,10067,
19,Iowa,Uninsured,Asian,2016,Percent,0.03956,0.024729
19,Iowa,Uninsured,Asian,2016,Number,2965,
19,Iowa,Insured,Other / Multiple Races,2016,Percent,0.95176,0.026557
19,Iowa,Insured,Other / Multiple Races,2016,Number,61462,
19,Iowa,Public,Other / Multiple Races,2016,Percent,0.45203,0.062215
19,Iowa,Public,Other / Multiple Races,2016,Number,29191,
19,Iowa,Private,Other / Multiple Races,2016,Percent,0.49973,0.06746
19,Iowa,Private,Other / Multiple Races,2016,Number,32271,
19,Iowa,Medicare,Other / Multiple Races,2016,Percent,0.07695,0.02301
19,Iowa,Medicare,Other / Multiple Races,2016,Number,4969,
19,Iowa,Employer,Other / Multiple Races,2016,Percent,0.44781,0.07029
19,Iowa,Employer,Other / Multiple Races,2016,Number,28918,
19,Iowa,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.37509,0.063739
19,Iowa,Medicaid/CHIP,Other / Multiple Races,2016,Number,24222,
19,Iowa,Individual,Other / Multiple Races,2016,Percent,0.05192,0.03585
19,Iowa,Individual,Other / Multiple Races,2016,Number,3353,
19,Iowa,Uninsured,Other / Multiple Races,2016,Percent,0.04824,0.026557
19,Iowa,Uninsured,Other / Multiple Races,2016,Number,3115,
20,Kansas,Insured,Hispanic / Latino,2016,Percent,0.8021,0.023822
20,Kansas,Insured,Hispanic / Latino,2016,Number,268116,
20,Kansas,Public,Hispanic / Latino,2016,Percent,0.26337,0.022814
20,Kansas,Public,Hispanic / Latino,2016,Number,88034,
20,Kansas,Private,Hispanic / Latino,2016,Percent,0.53874,0.033153
20,Kansas,Private,Hispanic / Latino,2016,Number,180082,
20,Kansas,Medicare,Hispanic / Latino,2016,Percent,0.04827,0.008898
20,Kansas,Medicare,Hispanic / Latino,2016,Number,16135,
20,Kansas,Employer,Hispanic / Latino,2016,Percent,0.49164,0.034997
20,Kansas,Employer,Hispanic / Latino,2016,Number,164337,
20,Kansas,Medicaid/CHIP,Hispanic / Latino,2016,Percent,0.2151,0.021683
20,Kansas,Medicaid/CHIP,Hispanic / Latino,2016,Number,71899,
20,Kansas,Individual,Hispanic / Latino,2016,Percent,0.0471,0.016778
20,Kansas,Individual,Hispanic / Latino,2016,Number,15745,
20,Kansas,Uninsured,Hispanic / Latino,2016,Percent,0.1979,0.023822
20,Kansas,Uninsured,Hispanic / Latino,2016,Number,66150,
20,Kansas,Insured,White,2016,Percent,0.93979,0.00507
20,Kansas,Insured,White,2016,Number,2056616,
20,Kansas,Public,White,2016,Percent,0.25972,0.00643
20,Kansas,Public,White,2016,Number,568360,
20,Kansas,Private,White,2016,Percent,0.68007,0.008161
20,Kansas,Private,White,2016,Number,1488256,
20,Kansas,Medicare,White,2016,Percent,0.19256,0.00291
20,Kansas,Medicare,White,2016,Number,421397,
20,Kansas,Employer,White,2016,Percent,0.59102,0.010801
20,Kansas,Employer,White,2016,Number,1293376,
20,Kansas,Medicaid/CHIP,White,2016,Percent,0.06716,0.005889
20,Kansas,Medicaid/CHIP,White,2016,Number,146963,
20,Kansas,Individual,White,2016,Percent,0.08905,0.008176
20,Kansas,Individual,White,2016,Number,194880,
20,Kansas,Uninsured,White,2016,Percent,0.06022,0.00507
20,Kansas,Uninsured,White,2016,Number,131775,
20,Kansas,Insured,African-American / Black,2016,Percent,0.83897,0.037754
20,Kansas,Insured,African-American / Black,2016,Number,136366,
20,Kansas,Public,African-American / Black,2016,Percent,0.32743,0.040128
20,Kansas,Public,African-American / Black,2016,Number,53220,
20,Kansas,Private,African-American / Black,2016,Percent,0.51155,0.044566
20,Kansas,Private,African-American / Black,2016,Number,83146,
20,Kansas,Medicare,African-American / Black,2016,Percent,0.13604,0.02517
20,Kansas,Medicare,African-American / Black,2016,Number,22112,
20,Kansas,Employer,African-American / Black,2016,Percent,0.45126,0.051373
20,Kansas,Employer,African-American / Black,2016,Number,73348,
20,Kansas,Medicaid/CHIP,African-American / Black,2016,Percent,0.19139,0.041866
20,Kansas,Medicaid/CHIP,African-American / Black,2016,Number,31108,
20,Kansas,Individual,African-American / Black,2016,Percent,0.06028,0.025861
20,Kansas,Individual,African-American / Black,2016,Number,9798,
20,Kansas,Uninsured,African-American / Black,2016,Percent,0.16103,0.037754
20,Kansas,Uninsured,African-American / Black,2016,Number,26173,
20,Kansas,Insured,Asian,2016,Percent,0.91818,0.028641
20,Kansas,Insured,Asian,2016,Number,70545,
20,Kansas,Public,Asian,2016,Percent,0.12429,0.032657
20,Kansas,Public,Asian,2016,Number,9549,
20,Kansas,Private,Asian,2016,Percent,0.7939,0.045895
20,Kansas,Private,Asian,2016,Number,60996,
20,Kansas,Medicare,Asian,2016,Percent,0.06277,0.017532
20,Kansas,Medicare,Asian,2016,Number,4823,
20,Kansas,Employer,Asian,2016,Percent,0.65048,0.061177
20,Kansas,Employer,Asian,2016,Number,49977,
20,Kansas,Medicaid/CHIP,Asian,2016,Percent,0.06151,0.031703
20,Kansas,Medicaid/CHIP,Asian,2016,Number,4726,
20,Kansas,Individual,Asian,2016,Percent,0.14342,0.046602
20,Kansas,Individual,Asian,2016,Number,11019,
20,Kansas,Uninsured,Asian,2016,Percent,0.08182,0.028641
20,Kansas,Uninsured,Asian,2016,Number,6286,
20,Kansas,Insured,Other / Multiple Races,2016,Percent,0.91146,0.025469
20,Kansas,Insured,Other / Multiple Races,2016,Number,94650,
20,Kansas,Public,Other / Multiple Races,2016,Percent,0.27103,0.042586
20,Kansas,Public,Other / Multiple Races,2016,Number,28145,
20,Kansas,Private,Other / Multiple Races,2016,Percent,0.64043,0.045408
20,Kansas,Private,Other / Multiple Races,2016,Number,66505,
20,Kansas,Medicare,Other / Multiple Races,2016,Percent,0.06219,0.016378
20,Kansas,Medicare,Other / Multiple Races,2016,Number,6458,
20,Kansas,Employer,Other / Multiple Races,2016,Percent,0.56282,0.049134
20,Kansas,Employer,Other / Multiple Races,2016,Number,58445,
20,Kansas,Medicaid/CHIP,Other / Multiple Races,2016,Percent,0.20884,0.04033
20,Kansas,Medicaid/CHIP,Other / Multiple Races,2016,Number,21687,
20,Kansas,Individual,Other / Multiple Races,2016,Percent,0.07762,0.022711
20,Kansas,Individual,Other / Multiple Races,2016,Number,8060,
20,Kansas,Uninsured,Other / Multiple Races,2016,Percent,0.08854,0.025469
20,Kansas,Uninsured,Other / Multiple Races,2016,Number,9194,
21,Kentucky,Insured,Hispanic / Latino,2016,Percent,0.79411,0.028581
21,Kentucky,Insured,Hispanic / Latino,2016,Number,119013,
21,Kentucky,Public,Hispanic / Latino,2016,Percent,0.34186,0.038533
21,Kentucky,Public,Hispanic / Latino,2016,Number,51234,
21,Kentucky,Private,Hispanic / Latino,2016,Percent,0.45226,0.038202
21,Kentucky,Private,Hispanic / Latino,2016,Number,67779,
21,Kentucky,Medicare,Hispanic / Latino,2016,Percent,0.04214,0.016235
21,Kentucky,Medicare,Hispanic / Latino,2016,Number,6315,
21,Kentucky,Employer,Hispanic / Latino,2016,Percent,0.41913,0.037579
21,Kentucky,Employer,Hispanic / Latino,2016,Number,62815,
